route_id,stop_id,stop_sequence
1194_3,000000370174,19
1194_3,000000370175,20
1194_3,000000360114,21
1194_3,000000360112,22
1194_3,000000360111,23
1194_3,000000360109,24
1194_3,000000360106,25
1194_3,000000360122,26
1194_3,000000360105,27
1194_3,000000920028,28
1194_3,000000920067,29
1195_3,000000370358,0
1195_3,000000370361,1
1195_3,000000370143,2
1195_3,000000370144,3
1195_3,000000370145,4
1195_3,000000370149,5
1195_3,000000370374,6
1195_3,000000370153,7
1195_3,000000370154,8
1195_3,000000370155,9
1195_3,000000360038,10
1195_3,000000360037,11
1195_3,000000360035,12
1195_3,000000360034,13
1195_3,000000360502,14
1195_3,000000360087,15
1195_3,000000360031,16
1195_3,000000360030,17
1195_3,000000360029,18
1195_3,000000360150,19
1195_3,000000360317,20
1195_3,000000360328,21
1195_3,000000360138,22
1195_3,000000360129,23
1195_3,000000360018,24
1195_3,000000360016,25
1195_3,000000360015,26
1195_3,000000360082,27
1195_3,000000360083,28
1195_3,000000360322,29
1195_3,000000360324,30
1195_3,000000360359,31
1196_3,000000990044,0
1196_3,000000990045,1
1196_3,000000990048,2
1196_3,000000990049,3
1196_3,000000980001,4
1196_3,000000980002,5
1196_3,000000980004,6
1196_3,000000980005,7
1196_3,000000980006,8
1196_3,000000980034,9
1196_3,000000980035,10
1196_3,000000988007,11
1196_3,000000980036,12
1196_3,000000980037,13
1196_3,000000988001,14
1196_3,000000988002,15
1196_3,000000988003,16
1196_3,000000980040,17
1196_3,000000988005,18
1196_3,000000980042,19
1198_3,000000200029,0
1198_3,000000200001,1
1198_3,000000200002,2
1198_3,000000200003,3
1198_3,000000200004,4
1198_3,000000200005,5
1198_3,000000200006,6
1198_3,000000200007,7
1198_3,000000200261,8
1198_3,000000230188,9
1198_3,000000230169,10
1198_3,000000230170,11
1198_3,000000230172,12
1198_3,000000230173,13
1198_3,000000230174,14
1198_3,000000200009,15
1198_3,000000200011,16
1198_3,000000200012,17
1198_3,000000200013,18
1198_3,000000200014,19
1198_3,000000200015,20
1198_3,000000200016,21
1198_3,000000200085,22
1198_3,000000200018,23
1198_3,000000200019,24
1198_3,000000200020,25
1198_3,000000200022,26
1198_3,000000200029,27
1199_3,000000240109,0
1199_3,000000240110,1
1199_3,000000240111,2
1199_3,000000240112,3
1199_3,000000240113,4
1199_3,000000240115,5
1199_3,000000240117,6
1199_3,000000240189,7
1199_3,000000240190,8
1199_3,000000240256,9
1199_3,000000240191,10
1199_3,000000240244,11
1199_3,000000240193,12
1199_3,000000240194,13
1199_3,000000240195,14
1199_3,000000240198,15
1199_3,000000240199,16
1199_3,000000240214,17
1199_3,000000240215,18
1199_3,000000240216,19
1199_3,000000240217,20
1199_3,000000240253,21
1199_3,000000240124,22
1199_3,000000240147,23
1199_3,000000240148,24
1199_3,000000240149,25
1199_3,000000240150,26
1199_3,000000240204,27
1199_3,000000240208,28
1199_3,000000240209,29
1200_3,000000240060,0
1200_3,000000240056,1
1200_3,000000240057,2
1200_3,000000240251,3
1200_3,000000240041,4
1200_3,000000240042,5
1200_3,000000240043,6
1200_3,000000240044,7
1200_3,000000240045,8
1200_3,000000240048,9
1200_3,000000240049,10
1200_3,000000240050,11
1200_3,000000240051,12
1200_3,000000240052,13
1200_3,000000240245,14
1202_3,000000290133,0
1202_3,000000290050,1
1202_3,000000290051,2
1202_3,000000290052,3
1202_3,000000290016,4
1202_3,000000290017,5
1202_3,000000290031,6
1202_3,000000290032,7
1202_3,000000290007,8
1202_3,000000290033,9
1202_3,000000290034,10
1202_3,000000290035,11
1202_3,000000290182,12
1202_3,000000290036,13
1202_3,000000290037,14
1202_3,000000290006,15
1202_3,000000290010,16
1203_3,000000320421,0
1203_3,000000320411,1
1203_3,000000320140,2
1203_3,000000320141,3
1203_3,000000320021,4
1203_3,000000320149,5
1203_3,000000658001,6
1203_3,000000658003,7
1203_3,000000658082,8
1203_3,000000650105,9
1203_3,000000640049,10
1203_3,000000640114,11
1203_3,000000640047,12
1203_3,000000650074,13
1207_3,000000370375,0
1207_3,000000370188,1
1207_3,000000370370,2
1207_3,000000891071,3
1207_3,000000370187,4
1207_3,000000370443,5
1207_3,000000370186,6
1207_3,000000370185,7
1207_3,000000370182,8
1207_3,000000370183,9
1207_3,000000720021,10
1207_3,000000720135,11
1207_3,000000728002,12
1207_3,000000370546,13
1207_3,000000370576,14
1207_3,000000370550,15
1207_3,000000370190,16
1207_3,000000360114,17
1207_3,000000360266,18
1207_3,000000360112,19
1207_3,000000360111,20
1207_3,000000360109,21
1207_3,000000360106,22
1207_3,000000360122,23
1207_3,000000360105,24
1207_3,000000360375,25
1207_3,000000920001,26
1208_3,000000920067,0
1208_3,000000920082,1
1208_3,000000360140,2
1208_3,000000360097,3
1208_3,000000360098,4
1208_3,000000360099,5
1208_3,000000361002,6
1208_3,000000360087,7
1208_3,000000360348,8
1208_3,000000360349,9
1208_3,000000360350,10
1208_3,000000360150,11
1208_3,000000360317,12
1209_3,000000370383,0
1209_3,000000370384,1
1209_3,000000370385,2
1209_3,000000370386,3
1209_3,000000370155,4
1209_3,000000370179,5
1209_3,000000370178,6
1209_3,000000370040,7
1209_3,000000370254,8
1209_3,000000370380,9
1209_3,000000370378,10
1209_3,000000360333,11
1209_3,000000360315,12
1209_3,000000360317,13
1211_3,000000220062,0
1211_3,000000220071,1
1211_3,000000220073,2
1211_3,000000220074,3
1211_3,000000220268,4
1211_3,000000220092,5
1211_3,000000220093,6
1211_3,000000220098,7
1211_3,000000220099,8
1211_3,000000210056,9
1211_3,000000210059,10
1211_3,000000210155,11
1211_3,000000210065,12
1212_3,000000260091,0
1212_3,000000260092,1
1212_3,000000250237,2
1213_3,000000350085,0
1213_3,000000350082,1
1213_3,000000350095,2
1213_3,000000350237,3
1213_3,000000350239,4
1213_3,000000320001,5
1213_3,000000330220,6
1213_3,000000330224,7
1213_3,000000330145,8
1213_3,000000310172,9
1213_3,000000310219,10
1213_3,000000310127,11
1213_3,000000310131,12
1213_3,000000320134,13
1213_3,000000320051,14
1213_3,000000320144,15
1213_3,000000320052,16
1213_3,000000320053,17
1213_3,000000320054,18
1213_3,000000320017,19
1213_3,000000320018,20
1213_3,000000320000,21
1213_3,000000320038,22
1217_3,000000340008,0
1217_3,000000340010,1
1217_3,000000340078,2
1217_3,000000340079,3
1217_3,000000340080,4
1217_3,000000340014,5
1217_3,000000340015,6
1217_3,000000340016,7
1217_3,000000340083,8
1217_3,000000340084,9
1217_3,000000340032,10
1217_3,000000340053,11
1217_3,000000340004,12
1217_3,000000350231,13
1217_3,000000350232,14
1217_3,000000350022,15
1217_3,000000350244,16
1217_3,000000350245,17
1217_3,000000352441,18
1217_3,000000350246,19
1217_3,000000350247,20
1217_3,000000350248,21
1217_3,000000350722,22
1217_3,000000350249,23
1217_3,000000350250,24
1217_3,000000350253,25
1217_3,000000350251,26
1218_3,000000360141,0
1218_3,000000360030,1
1218_3,000000360377,2
1218_3,000000360041,3
1218_3,000000360040,4
1218_3,000000370137,5
1218_3,000000370454,6
1218_3,000000371962,7
1218_3,000000370164,8
1218_3,000000370000,9
1218_3,000000370260,10
1218_3,000000370262,11
1218_3,000000370279,12
1218_3,000000370407,13
1218_3,000000370170,14
1218_3,000000370409,15
1218_3,000000370172,16
1218_3,000000370173,17
1218_3,000000370174,18
1218_3,000000370175,19
1218_3,000000360114,20
1218_3,000000360266,21
1218_3,000000360112,22
1218_3,000000360111,23
1218_3,000000360109,24
1219_3,000000370100,0
1219_3,000000370119,1
1219_3,000000370552,2
1219_3,000000370161,3
1219_3,000000370209,4
1219_3,000000379393,5
1219_3,000000383514,6
1219_3,000000370195,7
1219_3,000000370121,8
1219_3,000000370124,9
1219_3,000000370125,10
1219_3,000000370126,11
1219_3,000000370085,12
1220_3,000000360329,0
1220_3,000000360316,1
1220_3,000000360314,2
1220_3,000000360312,3
1220_3,000000360982,4
1220_3,000000370417,5
1220_3,000000370418,6
1220_3,000000370419,7
1220_3,000000370420,8
1220_3,000000370421,9
1220_3,000000370422,10
1220_3,000000370702,11
1220_3,000000370072,12
1220_3,000000370442,13
1220_3,000000371912,14
1220_3,000000370077,15
1220_3,000000990108,16
1220_3,000000990109,17
1220_3,000000990110,18
1220_3,000000990111,19
1220_3,000000990112,20
1220_3,000000990113,21
1220_3,000000998009,22
1220_3,000000990114,23
1220_3,000000990115,24
1220_3,000000990116,25
1220_3,000000990117,26
1220_3,000000990118,27
1220_3,000000990120,28
1220_3,000000990121,29
1220_3,000000990123,30
1220_3,000000990040,31
1220_3,000000990041,32
1220_3,000000990046,33
1220_3,000000990043,34
1220_3,000000990220,35
1220_3,000000990221,36
1220_3,000000990027,37
1220_3,000000998006,38
1220_3,000000990026,39
1220_3,000000990018,40
1220_3,000000990019,41
1220_3,000000990038,42
1220_3,000000993032,43
1220_3,000000970100,44
1220_3,000000970101,45
1220_3,000000970102,46
1220_3,000000970111,47
1220_3,000000970103,48
1220_3,000000970104,49
1220_3,000000970070,50
1220_3,000000970071,51
1220_3,000000850055,52
1220_3,000000850056,53
1220_3,000000850059,54
1220_3,000000850060,55
1220_3,000000850061,56
1220_3,000000850062,57
1220_3,000000850073,58
1220_3,000000850103,59
1220_3,000000850079,60
1220_3,000000850018,61
1220_3,000000850019,62
1220_3,000000850066,63
1220_3,000000850022,64
1221_3,000000800093,0
1221_3,000000800103,1
1221_3,000000800104,2
1221_3,000000800357,3
1221_3,000000800031,4
1221_3,000000800033,5
1221_3,000000800035,6
1221_3,000000110045,7
1221_3,000000110015,8
1221_3,000000110611,9
1221_3,000000110011,10
1221_3,000000110007,11
1221_3,000000100001,12
1221_3,000000100009,13
1221_3,000000100011,14
1221_3,000000100012,15
1221_3,000000100216,16
1221_3,000000100110,17
1221_3,000000610007,18
1221_3,000000610119,19
1221_3,000000610118,20
1221_3,000000610117,21
1221_3,000000610139,22
1221_3,000000610229,23
1221_3,000000610090,24
1221_3,000000610228,25
1221_3,000000610185,26
1221_3,000000610001,27
1221_3,000000220016,28
1221_3,000000220137,29
1221_3,000000220138,30
1221_3,000000220139,31
1221_3,000000220140,32
1221_3,000000220066,33
1221_3,000000220176,34
1221_3,000000220142,35
1221_3,000000220143,36
1221_3,000000220062,37
1221_3,000000220071,38
1221_3,000000220073,39
1221_3,000000220074,40
1221_3,000000220076,41
1221_3,000000220077,42
1221_3,000000220078,43
1221_3,000000220079,44
1221_3,000000250142,45
1221_3,000000250013,46
1221_3,000000250029,47
1221_3,000000250031,48
1221_3,000000250032,49
1221_3,000000250034,50
1221_3,000000250035,51
1221_3,000000250036,52
1221_3,000000250022,53
1221_3,000000250411,54
1221_3,000000250238,55
1221_3,000000230144,56
1221_3,000000230145,57
1221_3,000000230210,58
1221_3,000000210154,59
1221_3,000000210060,60
1221_3,000000210061,61
1221_3,000000210062,62
1221_3,000000210063,63
1222_3,000000360328,0
1222_3,000000360023,1
1222_3,000000360022,2
1222_3,000000370038,3
1222_3,000000370040,4
1222_3,000000370041,5
1222_3,000000370042,6
1222_3,000000370078,7
1222_3,000000370080,8
1222_3,000000370081,9
1222_3,000000370088,10
1222_3,000000370089,11
1222_3,000000370091,12
1222_3,000000371971,13
1222_3,000000371981,14
1222_3,000000370096,15
1222_3,000000370210,16
1222_3,000000370551,17
1222_3,000000370097,18
1222_3,000000370371,19
1222_3,000000370390,20
1222_3,000000370391,21
1222_3,000000370560,22
1222_3,000000370566,23
1222_3,000000370567,24
1223_3,000000220052,0
1223_3,000000220028,1
1223_3,000000220024,2
1223_3,000000220290,3
1223_3,000000220029,4
1223_3,000000220168,5
1223_3,000000220032,6
1223_3,000000300142,7
1223_3,000000300143,8
1223_3,000000300007,9
1223_3,000000300010,10
1223_3,000000300011,11
1223_3,000000300014,12
1223_3,000000300631,13
1223_3,000000300016,14
1223_3,000000300222,15
1223_3,000000300115,16
1223_3,000000300114,17
1223_3,000000300113,18
1223_3,000000390174,19
1223_3,000000300118,20
1223_3,000000300230,21
1223_3,000000300137,22
1223_3,000000300651,23
1223_3,000000300661,24
1223_3,000000300129,25
1223_3,000000300132,26
1223_3,000000300193,27
1223_3,000000300194,28
1223_3,000000300094,29
1223_3,000000300038,30
1224_3,000000820033,0
1224_3,000000820036,1
1224_3,000000830000,2
1224_3,000000830064,3
1224_3,000000830062,4
1224_3,000000830068,5
1224_3,000000860073,6
1224_3,000000860081,7
1224_3,000000860021,8
1224_3,000000860022,9
1224_3,000000980120,10
1224_3,000000980121,11
1224_3,000000370352,12
1224_3,000000370424,13
1224_3,000000370441,14
1224_3,000000370005,15
1224_3,000000370452,16
1224_3,000000370426,17
1224_3,000000370427,18
1224_3,000000370428,19
1224_3,000000370429,20
1224_3,000000370430,21
1224_3,000000370090,22
1224_3,000000370016,23
1224_3,000000370019,24
1224_3,000000370020,25
1225_3,000000250238,0
1225_3,000000230001,1
1225_3,000000230053,2
1225_3,000000230054,3
1225_3,000000230192,4
1225_3,000000230177,5
1225_3,000000230195,6
1225_3,000000230228,7
1225_3,000000230229,8
1225_3,000000230230,9
1225_3,000000230231,10
1225_3,000000230232,11
1225_3,000000230202,12
1225_3,000000230285,13
1225_3,000000210166,14
1225_3,000000210167,15
1225_3,000000210157,16
1225_3,000000210158,17
1225_3,000000210159,18
1225_3,000000210160,19
1225_3,000000210168,20
1225_3,000000210161,21
1225_3,000000210162,22
1225_3,000000210163,23
1225_3,000000210164,24
1225_3,000000210151,25
1225_3,000000230203,26
1225_3,000000230204,27
1225_3,000000230135,28
1225_3,000000230138,29
1225_3,000000230140,30
1225_3,000000230141,31
1225_3,000000399211,32
1227_3,000000340053,0
1227_3,000000340004,1
1227_3,000000350231,2
1227_3,000000350232,3
1227_3,000000350022,4
1227_3,000000350244,5
1227_3,000000350245,6
1227_3,000000352441,7
1227_3,000000350246,8
1227_3,000000350247,9
1227_3,000000350248,10
1227_3,000000350722,11
1227_3,000000350249,12
1227_3,000000350250,13
1227_3,000000350253,14
1227_3,000000350251,15
1227_3,000000350020,16
1227_3,000000350021,17
1227_3,000000350233,18
1227_3,000000352422,19
1227_3,000000340035,20
1227_3,000000340006,21
1227_3,000000340073,22
1227_3,000000340131,23
1227_3,000000340010,24
1227_3,000000340012,25
1227_3,000000340014,26
1227_3,000000340015,27
1227_3,000000340016,28
1227_3,000000650048,29
1227_3,000000650046,30
1227_3,000000650044,31
1227_3,000000650062,32
1227_3,000000710013,33
1227_3,000000710282,34
1227_3,000000710280,35
1227_3,000000650028,36
1228_3,000000340053,0
1228_3,000000350110,1
1228_3,000000350026,2
1228_3,000000350027,3
1228_3,000000350028,4
1228_3,000000350118,5
1228_3,000000350119,6
1228_3,000000350120,7
1228_3,000000350060,8
1228_3,000000350063,9
1228_3,000000350069,10
1228_3,000000330001,11
1228_3,000000330119,12
1228_3,000000330151,13
1228_3,000000330134,14
1228_3,000000330135,15
1228_3,000000350240,16
1228_3,000000350238,17
1228_3,000000350097,18
1228_3,000000350121,19
1228_3,000000350122,20
1228_3,000000350123,21
1228_3,000000350054,22
1228_3,000000350055,23
1228_3,000000350056,24
1228_3,000000350109,25
1228_3,000000340032,26
1232_3,000000340008,0
1232_3,000000340010,1
1232_3,000000340012,2
1232_3,000000340088,3
1232_3,000000350259,4
1232_3,000000340026,5
1232_3,000000340025,6
1232_3,000000350110,7
1232_3,000000350026,8
1232_3,000000350027,9
1232_3,000000350028,10
1232_3,000000350029,11
1232_3,000000350030,12
1232_3,000000350031,13
1232_3,000000350032,14
1232_3,000000350033,15
1232_3,000000350034,16
1232_3,000000350035,17
1232_3,000000350037,18
1232_3,000000350113,19
1232_3,000000350002,20
1232_3,000000350038,21
1232_3,000000350039,22
1232_3,000000350040,23
1232_3,000000350235,24
1246_3,000000250227,0
1246_3,000000250098,1
1246_3,000000250256,2
1246_3,000000250258,3
1246_3,000000300078,4
1246_3,000000300079,5
1246_3,000000250103,6
1246_3,000000250105,7
1246_3,000000250106,8
1246_3,000000250107,9
1246_3,000000250086,10
1246_3,000000250087,11
1246_3,000000250057,12
1246_3,000000250064,13
1246_3,000000250067,14
1246_3,000000250068,15
1246_3,000000250034,16
1246_3,000000250035,17
1246_3,000000250036,18
1246_3,000000250022,19
1246_3,000000250411,20
1246_3,000000250237,21
1258_4,000000539335,0
1258_4,000000529307,1
1258_4,000000529791,2
1258_4,000000809891,3
1258_4,000000809301G,4
1258_4,000000809309,5
1259_4,000000519304,0
1259_4,000000519811,1
1259_4,000000519312,2
1259_4,000000809303,3
1259_4,000000529304,4
1259_4,000000529313,5
1259_4,000000809891,6
1259_4,000000809301G,7
1259_4,000000809311G,8
1260_4,000000809303,0
1260_4,000009951981,1
1260_4,000000519304,2
1261_4,000009539341,0
1261_4,000000539341,1
1261_4,000000539367,2
1261_4,000000809311G,3
1262_4,000000539346,0
1262_4,000000809311G,1
1263_4,000000519311,0
1263_4,000000519310,1
1263_4,000000819300,2
1281_3,000000620074,0
1281_3,000000620073,1
1281_3,000000620071,2
1281_3,000000620050G,3
1281_3,000000620052,4
1281_3,000000620053,5
1281_3,000000620057,6
1281_3,000000620058,7
1281_3,000000620062,8
1281_3,000000620063,9
1281_3,000000620064,10
1281_3,000000620065,11
1281_3,000000600004,12
1281_3,000000600037,13
1281_3,000000600124,14
1282_3,000000100028G,0
1282_3,000000110001G,1
1282_3,000000110002G,2
1282_3,000000110028G,3
1282_3,000000110067G,4
1282_3,000000110062G,5
1282_3,000000110064,6
1282_3,000000110137,7
1282_3,000000110108,8
1282_3,000000110136,9
1282_3,000000900001,10
1282_3,000000900170,11
1282_3,000000900168,12
1282_3,000000900166,13
1282_3,000000900164,14
1282_3,000000700089,15
1282_3,000000900015,16
1282_3,000000900093,17
1282_3,000000900095,18
1282_3,000000900098,19
1282_3,000000900100,20
1282_3,000000900102,21
1282_3,000000900211,22
1284_3,000000800075,0
1284_3,000000800076,1
1284_3,000000800078,2
1284_3,000000800304,3
1284_3,000000800028,4
1284_3,000000800091G,5
1284_3,000000800093G,6
1284_3,000000800103G,7
1284_3,000000800322,8
1284_3,000000800105,9
1284_3,000000800106,10
1284_3,000000800107,11
1284_3,000000800108,12
1284_3,000000800035G,13
1284_3,000000110051G,14
1284_3,000000110053G,15
1284_3,000000110055G,16
1284_3,000000110070,17
1284_3,000000100213,18
1284_3,000000100150,19
1284_3,000000100132G,20
1284_3,000000100033G,21
1284_3,000000100020,22
1284_3,000000100026,23
1284_3,000000100029,24
1284_3,000000100169,25
1284_3,000000100179,26
1284_3,000000100194,27
1284_3,000000100195,28
1284_3,000000100196,29
1284_3,000000100017,30
1285_3,000000900022,0
1285_3,000000900024,1
1285_3,000000900026,2
1285_3,000000900030,3
1285_3,000000900035G,4
1285_3,000000900075,5
1285_3,000000900080G,6
1285_3,000000910006G,7
1285_3,000000910156,8
1285_3,000000910049,9
1285_3,000000910042,10
1285_3,000000910038,11
1285_3,000000910035,12
1285_3,000000910149,13
1285_3,000000910181,14
1286_3,000000610082G,0
1286_3,000000610005G,1
1286_3,000000610103G,2
1286_3,000000610100,3
1286_3,000000610099,4
1286_3,000000610098,5
1286_3,000000610095G,6
1286_3,000000610094G,7
1286_3,000000610093G,8
1286_3,000000100018G,9
1286_3,000000100103G,10
1286_3,000000610008,11
1286_3,000000610179,12
1286_3,000000600002,13
1286_3,000000600049,14
1286_3,000000600053,15
1286_3,000000600124,16
1286_3,000000600013,17
1286_3,000000600044,18
1286_3,000000600043,19
1286_3,000000630001,20
1286_3,000000630133,21
1286_3,000000630116,22
1286_3,000000630046,23
1286_3,000000630049,24
1286_3,000000630111,25
1286_3,000000630112,26
1286_3,000000630156,27
1288_3,000000630037,0
1288_3,000000630150,1
1288_3,000000630148,2
1288_3,000000630147,3
1288_3,000000630201,4
1288_3,000000630145,5
1288_3,000000630143,6
1288_3,000000630141,7
1288_3,000000630139,8
1288_3,000000630137,9
1288_3,000000630135,10
