,0
780005700102,4
000000220083,4
780007200501,3
780005830102,1
000000430046,1
000000490014,1
780006270302,3
000000395363,1
000000709102,2
900000751451,3
000008000199,3
000000360962,1
000000230130,2
000000540076,1
000000320130,2
000000260731,1
900000700211,1
900000900406,1
000000710206,1
780006362101,5
900000802206,3
000000620035,1
000000300064,2
000000970025,2
000000980008,2
900000857706,1
900000805631,1
780004040902,2
780005360401,3
900000750081,1
000008002496,1
780002930503,1
780041953801,1
000000230035,3
000011707002,1
900000856046,1
000000370477,1
000000250036,5
800000375251,2
000000710050,1
900000857331,3
780049955201,1
000000110114,1
780005560402,2
780005430201,2
780005420202,1
000000710045,2
900000652206,1
900000752231,4
000000970072,2
000000340042,3
000000109116,2
000000640010,2
800000377992,1
000000920043,2
780025010902,1
780050048801,1
900000653561,2
780004270301,2
900000751661,2
900000750161,9
000000000934,1
780005021701,3
000000810168,2
000347531102,2
000000860052,1
900000850681,6
000000800328,1
000011547501,1
780008790102,1
000008007204,3
000000720097,2
780004780401,2
000011549101,1
000000230022,2
800000375395,2
780005020502,3
780005670101,1
000008000103,2
780084430201,1
780009610202,1
000000710003,1
000000978311,6
000000300018,5
000000801001,1
800000375302,1
000000650094,1
780005007801,2
900000754236,1
000000538101,1
780008914402,1
780002960101,4
000000370426,3
900000753021,1
000000440022,3
780082470201,2
000000600053,5
780006020101,2
780050042001,3
000000800354,1
000000840393,1
000000980541,1
000000850007,5
900000858156,1
000000360096,1
780009590101,2
780007720101,1
900000754821,2
000000700231,3
780004506201,1
780004660201,2
780008730102,2
000000980551,1
780004630602,4
000000240236,1
000000370474,1
000000260126,1
000000350045,3
000008000464,1
000000320137,2
000013201002,1
090000619003,2
000000860043,2
000000540082,2
900000650901,1
000000900070G,1
720000075055,1
780004070502,3
900000852482,3
780051955001,2
780004700502,2
800000375208,2
000000617006,1
000000352452,1
800000375228,2
780004030202,1
000000970148,3
000000810043,2
780006060301,4
900000855586,1
000000850080,5
000000900112,2
000000370453,2
000000610098,1
000000617004,1
000000440021,2
000000990142,3
900000857016,1
000000420099,1
780051952202,1
900000757001,1
780041958602,4
000000200111,1
780008420202,1
000000860014,1
000000800083G,1
000011722902,1
900000806262,1
900000800171,3
900000651541,2
900000756901,1
780003490901,5
780005810201,1
720000044409,1
000000360366,1
000000250091,2
000000810091,1
000000810111,2
000000990076,2
000000290069,1
000000800303,2
000000350261,1
000008005468,1
000000977111,3
780003080502,1
000000319012,2
780003840102,4
000000500041,7
780008770302,1
900000800516,1
780005101201,1
000000620087,2
800000375280,3
780007970102,3
000000320381G,1
000000910057,1
780025008101,4
900000806336,2
000000971261,1
900000756431,1
780055055802,1
000000640013G,1
900000655936,1
780003502302,4
780007160802,3
780025000601,2
780008910102,1
900000851056,2
780051000101,2
900000851061,2
000000100034,1
900000852536,1
780008350501,2
000000250090,2
000000100042,3
780040001603,2
000000710223,2
780005840201,1
000000918001,1
000000800172,2
780007530801,1
000000900116,1
780009660101,3
000000370280,2
720000050108,1
000000900149,3
000000700008,2
000000100049G,2
000000920156,2
780009460201,2
000000250120,3
000000988001,2
000000340083,2
000000820036G,1
780003410301,1
780005240001,2
000000990781,1
000000250049,2
000000610012,5
780004140702,3
780005020302,3
000000820039,4
000000700095,2
780005690404,1
780005820102,1
000000640030,2
780005130302,2
000000620091,2
900000600246,1
780008912402,1
780004310401,2
800000310078,1
000000910106,1
000000290030,4
900000650206,1
780005740201,3
900000303747,1
000000230074,1
000000990083,2
000000297013,1
000000820103,3
000000710166,1
900000801961,1
780006060302,3
000000370032,1
000000240044,3
000000410108,1
780004030201,2
900000707261,1
000000700014,3
780003470401,1
000000100188,1
000000110066,2
780004081001,2
000000630206,2
000000900079G,4
780005270602,4
780008501201,2
780006010701,1
900000806146,2
780002820401,2
780004670901,4
000000710047,2
780041954002,1
000000620037,5
900000857866,1
780004720603,3
000000710094,1
000000410140,3
900000858296,2
780005100101,3
000000410162,2
000000290523,1
090000359004,1
900000750231,3
000000250235,6
900000756881,2
900000754541,1
000000110055G,2
780081463501,1
000000370010,1
000000610042,1
780008912401,2
000000510025,3
000000540019,2
780003510902,1
780002750402,4
780003270302,2
780003560602,3
000000700157,4
000000600103,1
000000620033,3
780005460302,1
000000720022G,2
000000970083,3
000000977991,1
000000310030,1
900000801681,1
000008007053,3
000000800971,2
780004502002,1
000000970042,1
000000520027,4
900000651211,2
800000375134,13
900000651886,1
780003610402,1
000000310074,1
900000750316,1
000000900011,2
780004041002,1
000000240042,3
780005440302,1
000000340076,2
000347565002,2
000000640009G,1
000000350682,1
720000022101,1
780006150101,2
000000620128,1
000008000092,7
000000830087,2
800000375297,3
000000300135,5
780045953201,3
780003200201,3
780025001002,2
800000375020,1
780051000103,2
780007510802,4
900000751161,2
000000429100,2
000000110191,1
000000620121,2
900000857061,1
000000620039,5
000000700101,3
000000110074G,1
000000372022,1
000000830077G,1
780009440202,1
900000852596,1
780003230302,4
900000855181,1
000000550000,1
780003504701,2
000000977611,1
900000752101,3
780043955702,4
000000810841,1
780004590102,1
000000350000,1
000000600055,2
780006281701,1
780007180501,1
000000220071,5
000000700141,2
780006369602,1
000000910062,2
780005560001,1
000011727502,1
000000270421,1
000000290001,4
000000990136,1
780004800902,4
000000340087,1
000000200105,3
780008940102,2
780003340902,1
780009220101,1
000000980043,2
780003570601,1
900000802741,1
000000710011,4
900000858041,2
900000800676,1
000000200063,2
000000830035,1
780008080101,5
000000700273,1
900000857501,4
900000853361,1
000000300103,4
720000044109,1
900000802751,2
000000920126,1
000000810093,1
000000900199,2
900000802491,2
000000240005,4
780007150302,2
780003710102,3
780005022001,1
000347529902,2
900000650631,1
780003080101,1
780003410901,1
000000800336,3
900000754291,2
000000839103,1
900000850426,4
780004770301,1
780004151401,1
000000370491,1
780005880902,1
780006250101,3
780004760101,1
000000910087,2
000000610174,1
800000375229,1
780002980101,2
780004210501,2
000000855561,1
780051960501,1
000008007064,1
000000820001,3
000000800212,1
780004800801,5
000008007800,1
000000350228,5
000000230027,3
000000650047G,2
000000630200,1
780005101101,2
000000630143,1
000000849103,5
780003350502,3
000000370371,4
780005005001,5
900000751041,5
000000900043,2
780015490701,1
780011012001,1
780005721202,4
900000803236,2
000000370543,1
000000810057,1
000000620023,1
000000370519,1
000000809119,2
900000754231,1
900000753796,1
780004570302,2
780005370101,2
000000000945,2
780050048101,2
900000651491,4
000000220297,1
000000370452,3
900000800526,2
780009440501,1
780006369002,2
780004620201,3
000000100105G,2
000000360101,1
780005840802,1
780005032102,3
000000630109,1
780003240601,2
000008000089GG,1
000000970008,4
780004080201,4
000000971381,1
000000240242,2
900000801046,1
900000750181,1
000000410058,3
900000806446,2
900000753671,3
800000375294,2
000000210089,1
000000260721,1
780004780402,2
780006340102,2
900000857286,4
900000755296,2
780005150201,3
900000757256,2
780006365602,2
900000755091,1
780004760401,1
000000370090,2
000008001315G,1
000000360962G,1
780007532502,1
900000857151,1
000000970682,1
780005720301,2
900000850931,6
780025009501,1
000000310083,3
780005120402,1
780004504901,2
900000851611,2
780004507502,1
000000710004,2
780009680102,4
000000710195,1
000000370190,2
780005650202,2
000000270372,1
780003110101,1
800000375250,9
900000808131,5
780008200302,1
900000651476,3
090000929007,1
780003680302,2
780041003102,1
780004750001,1
000000550047,3
780004590101,1
900000750791,2
000000350258,1
780008780001,2
000000240117,4
780005960301,2
900000600866,2
000008003003GG,1
090000119001,1
000000650040,2
000000200073,3
900000753971,3
780015004701,5
000000971791,1
000000830111,2
780004502902,2
780015006701,1
000000820163,3
780009030702,2
000000820148,1
000000419106,2
000000610218,1
000000630034,6
000000340043,3
900000750582,1
780007160402,4
000000538131,1
900000756521,2
900000754041,3
900000750546,1
000000600049,1
000000350051,3
780005740601,2
000000600127,4
000000400015,4
000000410072,1
000000800153,2
900000852386,3
000000370476,1
900000855651,1
000000210078,1
000000990801,1
000000720144G,2
000000860082G,2
900000752426,2
000000855551,1
000000370035,3
780008240101,2
000000100065,5
000000300801,1
780003490401,7
780081464501,1
780003600601,1
000008006213,1
900000655631,1
000000350112,1
000000920047G,1
780004090701,2
780005441001,1
000000220099,2
800000375482,2
900000800111,1
000000808911,2
000000839102,1
780009640702,2
000000410025,1
000000340078,1
000000370399,2
000000900183,3
780004100502,1
900000802296,1
780003850101,1
000000910059,1
000000410155,1
000000110154,1
000000820089,2
780005460101,1
900000753511,1
000000340331,2
000000820140,2
900000802571,1
000000820501,1
000000630193,1
800000375454,1
900000800691,1
000000977911,1
780002990101,2
780042001401,2
000000000951,1
000347563201,2
000000990107,1
000000210000,1
000000370540,1
780004591001,1
000000810050,1
000000110045G,2
780004501301,7
780007230101,3
800000120552,1
000000210029,2
000000710276,2
000000900066G,2
780002690401,2
780009400402,5
780005550604,1
900000700216,1
900000851001,1
780004781401,1
780003380402,1
000000300011,4
780005570102,1
780051956001,4
000008001258,1
000000830040,5
000000002100,1
000000250661,10
780008010601,4
780051000102,3
000000320058,2
000000620068,1
000000260063,3
900000805261,2
900000851321,2
000000640047G,4
780007420202,2
000008000237,5
000000920037,1
780007540901,2
720000075467,1
780055056201,1
780003410802,1
000000970034,2
780004270202,2
780003650602,1
000000240003,2
780006060602,1
900000751641,4
000000830104,1
780049952102,1
000000800002,1
780006281302,1
000000640136,1
780006362401,1
900000752366,1
000000110075,2
780081430502,1
900000800586,1
900000751996,1
000000510026,3
000008000483,1
000008007805,1
780006321202,4
780005570302,1
000000800178,2
000000280125,2
000347565702,2
780084430601,2
780006310101,3
800000375265,2
780009080201,2
900000757166,1
780006330201,2
090000119411,1
800000375093,1
000000650047,1
000000977742,1
900000751886,2
900000800891,1
780006366102,2
000000230157,2
000000370094,2
900000755996,4
000000977262,1
900000855231,2
780002830402,1
000000630083,2
000000710039,2
000000320054,2
000000310148,2
780007660101,1
000000970011,4
780004503801,2
000000550041,1
000000720085,1
900000558171,2
000000830012,3
000000270411,1
000000710224,1
000000820117G,1
900000751941,1
000000820511,1
900000652336,2
780006321102,1
000000210137,3
000000630124,1
000000990109,1
800000375064,1
000347563302,2
000000850025,2
900000806901,1
780008020901,3
900000850351,2
000000990123,1
900000803111,10
000000000693,1
000011549102,1
900000853581,1
000000820133G,1
000000370531,1
000000240089,2
780005450301,1
000000800253G,2
780004020702,1
900000750951,2
900000857746,2
780003610201,1
780008330101,3
000000910131,1
780003460102,3
000000000961,1
780003505801,3
000000900064G,2
780025001501,2
900000754031,1
000000100012,2
780004506301,1
900000753296,2
000000000926,1
780006040101,2
780002700301,1
780004020302,4
000000110122,3
780007110202,3
000000370080,2
000000640092,2
900000650216,1
780009490001,11
780005040301,3
000000720008,4
000000830067,2
000000119103,3
780009430301,1
900000752001,2
000000290020,2
000000990069,1
780007090901,3
780005130701,2
780009320101,4
900000857451,5
780008911402,2
000000980077,1
000000990152,1
000000977884,1
800000377942,2
000000300113,5
000000910048,3
000000290025,1
000000990031,2
900000650981,1
900000754146,1
780005005002,5
900000600581,4
000000110433,1
000000640029G,1
000000240045,3
780005740301,3
780005570501,1
000000710313,1
780050046902,1
090000619011,2
000000820086,2
900000808571,1
000000270119,4
000000350035,3
000000100022,1
000000370139,1
000011547502,1
000000310068,2
000000981161,1
780004750103,2
000000360333,2
000000840159,1
900000803726,1
900000753941,2
000000430134,1
000000510027,3
780004504001,4
900000806401,2
000000230941,1
000000977573,3
800000375474,3
000000970102,1
000000980026,2
000000970091,3
000011718601,1
780007040201,1
780005006301,1
000000800052G,1
900000808481,1
000000280094,2
780041012102,1
000000370448,1
000000810118,2
000000539346,1
000000990153,1
000000860054,1
780006340201,1
000000420039,3
000000000967,2
000000410089,4
000000920184,1
780004241901,1
780008020401,3
000000360296,1
000000230114,2
000000720025,4
780050048601,2
000008001958,1
780004140401,2
000000819104,1
780008030102,2
000000830006,1
000000720126,2
900000806306,1
000000980109,2
900000751746,1
800000375269,3
000000419104,1
780008020802,3
780004370601,1
780002910401,2
000000350022,4
780005260301,2
900000600136,1
000000801032,1
780002790301,2
780004504401,3
000000370421,1
900000806376,3
780004311401,1
000000630134,1
000000540005,1
780004211401,2
780003060202,2
780004090502,1
900000751086,1
000000350055,6
000000990028,1
000000259021,1
900000552351,1
780005650102,2
780051959501,1
000000977181,1
780040950501,1
000000370465,1
780009380301,1
780050044402,6
000000270382,1
780008350201,3
800000376122,3
000000630040,1
000000210096,1
780011012301,1
000000410158,2
780004505005,1
000000500018,3
780006350501,2
900000806121,2
780051959102,1
000000990127,2
780009700201,3
000000630007,2
000000700193,3
000000720090,1
000000977292,1
780004630701,3
900000651776,3
000000910043,1
900000753816,2
000000370358,2
000000370342,2
780050046101,2
780004020701,2
000000650085,1
800000375133,13
900000801071,1
900000653551,2
780005580401,1
780006365501,3
780005008902,8
780009560901,2
000000900010G,2
000000409102,1
000000819125,1
780008680202,4
000000860080G,2
780003170201,5
780007412201,1
900000754341,4
000347531801,2
000000538102,1
000000977562,2
780007532501,1
900000750921,1
000000700066,1
000000500040,1
000008007273,1
900000800663,3
000000800011G,1
900000752786,1
780004000501,2
000000270052,2
000000100181,3
780015001801,4
780005009601,2
900000858321,1
780006271002,1
780005610202,1
780045953401,3
900000851691,2
000000360004,1
000000830068,1
000000819100,2
000000990146,1
900000857921,1
000000980028,2
000000360085,1
780006310601,2
780005002302,1
780081463302,1
900000751831,1
900000757686,2
000000800259,2
780041015301,2
000000810177,2
900000805051,1
000000370472,1
780003530402,3
000000430095,1
780008060301,1
000008003781,1
000000250411,10
000000840104,2
000000220051,1
780049951401,2
000000360103,1
780004700801,2
780008160102,1
000000110107,1
000000840071,1
000000390174,1
900000802686,1
780007061201,6
000000236004,1
780044003801,2
000000400042,6
000000200112,1
000000610196,1
000000370183,1
000000971291,3
000000000933,2
000000709100,2
780005130101,1
000000290052,2
000000310120,1
000000820181,2
780003650401,2
000000830056,2
780049954801,1
000000110010,1
780005460201,1
000000410173,1
000000360037,4
780025012701,1
780004270102,1
900000652806,1
780002890102,4
780006366901,2
000000830070G,1
780008171102,3
780004460102,1
000000840164,3
900000851506,2
